text,artist
"шарманка жалобное пенье
чтоб всколыхнула на мгновенье
точильщика как избавленье
какой обыкновенный день
сентиментальное волненье
та песня вод стоячих лень
тягучих арий дребедень
я бы приветствовал кремень
как невозможно вдохновенье
как безобразное виденье
осеннюю тревожит сень
в мозгу игла брожу как тень
туманной музыкой одень
бродяга я люблю движенье",Осип Мандельштам
"в самом себе как змей таясь
вернувшись больше не нашел
в холодном облаке исчезну
вокруг себя как плющ виясь
себя хочу к себе лечу
я подымаюсь над собою
расширенными над водою
и заклиная тяжкий гром
омоюсь молнии огнем
гнезда сорвавшегося в бездну
и как испуганный орел
крылами темными плещу",Осип Мандельштам
"и сольфамиредо
пора вам знать я тоже современник
как я ступать и говорить умею
душа у ней пеньковая и разве
за карий глаз за воробьиный хмель
то слышится гармоника губная
передают с квартиры на квартиру
самой природы вечный меньшевик
ты меня им укроешь как флагом военным когда я умру
ручаюсь вам себе свернете шею
с дроботом мелким расходятся улицы в чоботах узких железных
выпьем дружок за наше ячменное горе
не хныкать для того ли разночинцы
и пахло до отказу лавровишней
чур не просить не жаловаться
она у нас постыдно прижилась
когда покой бежит изпод копыт
как майские студентышелапуты
рембрандту входит в гости
я человек эпохи
как сморщенный зверек в тибетском храме
изобрази еще нам
уж до чего шероховато время
в черной оспе блаженствуют кольца бульваров
да кажется чутьчуть жуликовато
мы умрем как пехотинцы
есть блуд труда и он у нас в крови
я говорю с эпохою но разве
москве души не чает
выпьем до дна
убитые как после хлороформа
уже светает
роскошно буддийское лето
из густо отработавших кино
шумят сады зеленым телеграфом
рассохлые топтали сапоги чтоб я теперь их предал
конвейером воздушным сквозняки
почешется и в цинковую ванну
попробуйте меня от века оторвать
бывало я как помоложе выйду
где арестованный медведь гуляет
иль студенец медузы черноморской
но не прославим ни хищи ни поденщины ни лжи
я подтяну бутылочную гирьку
пусть это оскорбительно поймите
в широкую разлапицу бульваров
смотрите как на мне топорщится пиджак
и до чего им нужен кислород
ни лавров нет ни вишен
два клоуна засели
и в ход пошли гребенки молоточки
а всетаки люблю за хвост его ловить
то детское молочное пьянино
есть у нас паутинка шотландского старого пледа
ты скажешь гдето там на полигоне
кухонных крупно скачущих часов
и словно пневматическую почту
выходят толпы до чего они венозны
москву и ночью угомону
в проклеенном резиновом пальто
где спичечные ножки цыганочки в подоле бьются длинном
ведь в беге собственном оно не виновато",Осип Мандельштам
"петербурге жить словно спать в гробу
я за жизнь боюсь за твою рабу
господь эту ночь прожить",Осип Мандельштам
"орлиным зреньем дивным слухом
священник римский уцелел
есть обитаемая духом
в священном сумраке исчез
и голубь не боится грома
в апостольском созвучьи
он только сердце веселит
под вечным куполом небес
к энциклике папы
которым церковь говорит
я повторяю это имя
хоть говоривший мне о
свобода избранных удел",Осип Мандельштам
"ни чубуков ни трубок не нашли
так моряки в прохладе изумрудной
горячим пеплом губы обожгла
вся комната в табачной синеве
зеленоглазая в морской траве
сухим и горьким воздухом земли
нет не поднять волшебного фрегата
и не заметила что платье тлеет
она курить конечно не умеет
зеленый шелк и на полу зола
ведь и дышать им научиться трудно
и пред людьми русалка виновата",Осип Мандельштам
"моцарта любил
прошуршав средь ящериц и змей
к кольчецам спущусь и к усоногим
мы прошли разряды насекомых
и от нас природа отступила
ну конечно пламенный
опоздала опустить для тех
так как будто мы ей не нужны
довольно полнозвучья
океана завитком вопьюсь
от горячей крови откажусь
кто за честь природы фехтовальщик
и продольный мозг она вложила
с наливными рюмочками глаз
красное дыханье гибкий смех
и подъемный мост она забыла
словно шпагу в темные ножны
по упругим сходням по излогам
если все живое лишь помарка
ты напрасно
природа вся в разломах
роговую мантию надену
наступает глухота паучья
я займу последнюю ступень
был старик застенчивый как мальчик
за короткий выморочный день
у кого зеленая могила
на подвижной лестнице
сокращусь исчезну как протей
здесь провал сильнее наших сил
обрасту присосками и в пену
неуклюжий робкий патриарх
зренья нет ты зришь в последний раз",Осип Мандельштам
"рядом с готикой жил озоруючи
и плевал на паучьи права
нацарапали множество цапель
несравненный
будут жаворонки звенеть
сохранил их песчаник внутри
и пред самой кончиною мира
слабовольных имуществ клубок
беззаботного права истец
египтян государственный стыд
и в прощанье отдав в верещанье
мир который как череп глубок
украшался отборной собачиной
рядом с ним не зазорно сидеть
чтоб приятель и ветра и капель
и торчит пустячком пирамид
утешительногрешный певец
размотавший на два завещанья
он разбойник небесного клира
то ли дело любимец мой кровный
наглый школьник и ангел ворующий
и бутылок в бутылках зари
ещё слышен твой скрежет зубовный
мертвецов наделял всякой всячиной",Осип Мандельштам
"государственного звонкого камня
забираясь на лысый цоколь
армении курды исповедуют езидизм смесь христианства ислама и зороастризма веруя в одинаковое могущество злых и добрых начал
спотыкается крестьянская лошадка
еле дух переводя бегут курдины
примирившие дьявола и бога
а за нею с узелками сыра
о порфирные цокая граниты
каждому воздавши половину курдины примирившие дьявола и бога живущие в",Осип Мандельштам
"лишь чернил воздушных проза
неразборчива легка
сквозь стекло особняка
и какая там берёза
и какой там лес еловый
не скажу наверняка
не еловый а лиловый
близкой кажется река
вехи дальние обоза
от тепла и от мороза",Осип Мандельштам
"о если бы поднять фонарь на длинной палке
кому зима полынь и горький дым к ночлегу
кому душистое с корицею вино
нельзя не полюбить сквозь этот жалкий пух
и бестолкового овечьего тепла
как яблоня зимой в рогоже голодать
взгляни в моей руке лишь глиняная крынка
кому крутая соль торжественных обид
кому зима арак и пунш голубоглазый
и спичка серная меня б согреть могла
и с петухом в горшке прийти на двор к гадалке
и верещанье звезд щекочет слабый слух
в избушку дымную перенести дано
и шарить в пустоте и терпеливо ждать
с собакой впереди идти под солью звезд
тихонько гладить шерсть и ворошить солому
немного теплого куриного помета
кому жестоких звезд соленые приказы
тянуться с нежностью бессмысленно к чужому
но желтизну травы и теплоту суглинка
а белый белый снег до боли очи ест
я все отдам за жизнь мне там нужна забота
пусть заговорщики торопятся по снегу
отарою овец и хрупкий наст скрипит",Осип Мандельштам
"суждено упасть
колебаний сладость
взнесены мои
когда подымаю
и мукою в мире
острой стрелки месть
зыбкий разговор
опускаю взор
знают души наши
я двух чаш встречаю
и в паденьи есть
и поднятой чаше
отчаянья власть
шаткие ладьи
есть в тяжести радость
тяжелые гири",Осип Мандельштам
"слепорожденная бирюза
а близорукое шахское небо
дикая кошка армянская речь
хищный язык городов глинобитных
колючая речь араратской долины
всё не прочтёт пустотелую книгу
речь голодающих кирпичей
чёрной кровью запекшихся глин",Осип Мандельштам
"монах рассказывает ложь
монахи выпили вино
которая из них урод
в таверне воровская шайка
менялы щелкает замок
на рынке возятся собаки
всю ночь играла в домино
на башне спорили химеры
а утром проповедник серый
он осыпается с телеги
и недовольный о ночлеге
не хватит на мешки рогож
у вечности ворует всякий
пришла с яичницей хозяйка
а вечность как морской песок
в палатки призывал народ",Осип Мандельштам
"протянуты руки
моих славословий
когда мне оттуда
и волны откуда
и сумерки тканей
пронизаны телом
и волны любови
в напевах мятежных
в сиянии белом
откуда и звуки
что музыка нежных
твоих трепетаний",Осип Мандельштам
"а в эластичном сумраке кареты
не любим рая не боимся ада
без слов без слез скупая на приветы
осенних роз мелькнула бутоньерка
был взор слезой приличной затуманен
и думал я витийствовать не надо
чужая речь не достигала слуха
и шли пешком заплаканные дамы
над ними кучер правил вдаль упрямый
рассеянный прохожий я заметил
румянец под вуалью и упорно
мы не пророки даже не предтечи
да мостовая праздничная глухо
тянулись иностранцы лентой черной
и сдержанно колокола звонили
ленивые подковы отражала
близ протестантской кирки в воскресенье
и только упряжь тонкая сияла
кто б ни был ты покойный лютеранин
и в полдень матовый горим как свечи
я на прогулке похороны встретил
тех прихожан суровое волненье
тебя легко и просто хоронили
куда печаль забилась лицемерка",Осип Мандельштам
"а через воздух сумрачнохлопчатый
султанов мнительных разбрызганы разъяты
кривеет мечется и роет ров в песке
и яд разносят хладные скопцы
и янычарская пучина молодая
кидаясь на луну в невольничьей тоске
неначатой стены мерещатся зубцы
неусыпленная столица волновая
а с пенных лестниц падают солдаты
бежит волнаволной волне хребет ломая",Осип Мандельштам
"купы скаредных роз раздразни
свищет песенка насмешница небрежница
в океанском котелке с растерянною точностью
наклони свою шею безбожница
и кривыми картавыми ножницами
я молю как жалости и милости
на шарнирах он куражится с цветочницей
где бурлила королей смывая
оборачивается городом дыша
но фиалка и в тюрьме с ума сойти в безбрежности
там где с розой на груди в двухбашенной испарине
паутины каменеет шаль
жаль что карусель воздушноблагодарная
франция твоей земли и жимолости
правды горлинок твоих и кривды карликовых
индевеет денежный обиженный
виноградарей в их разгородках марлевых
государит добрый
в легком декабре твой воздух стриженый
улица июльская кривая
с золотыми глазами козы",Осип Мандельштам
"куда как страшно нам с тобой
щелкунчик дружок дурак
да видно нельзя никак
а мог бы жизнь просвистать скворцом
заесть ореховым пирогом
обращение к
домашнее название
написано в октябре в
мандельштам
ох как крошится наш табак
товарищ большеротый мой",Осип Мандельштам
"пусть я в ответе но не в убытке
гёте манившее лоно
римских ночей полновесные слитки
есть многодонная жизнь вне закона",Осип Мандельштам
"за оборону жизни оборону
необоримые кремлевские слова
и брони боевой и бровь и голова
из хорового падающий короба
в них оборона обороны
и хор поёт с часами рука об руку
обороняет сон мою донскую сонь
и в бой меня ведут понятные слова
и разворачиваются черепах маневры
страныземли где смерть уснёт как днём сова
и слушает земля другие страны бой
москвы горит меж ребрами гранёными
вместе с глазами полюбовно собраны
рабу не быть рабом рабе не быть рабой
и любопытные ковры людского говора
их быстроходная взволнованная бронь",Осип Мандельштам
"четыре дня они висели
от вторника и до субботы
египет водяным путем
о длительные перелеты
не зачерпнув воды крылом
и ласточки когда летели
семь тысяч верст одна стрела
одна пустыня пролегла",Осип Мандельштам
"держу в уме что нынче тридцать первый
довольно кукситься
я нынче славным бесом обуян
на рысистой дорожке беговой
как будто в корень голову шампунем
мне вымыл парикмахер
я постепенно скорость разовью
я сохранил дистанцию мою
бумаги в стол засунем
что возмужали дождевые черви
нетерпенье роскошь
москва на яликах плывет
держу пари что я еще не умер
и как жокей ручаюсь головой
прекрасный год в черемухах цветет
что я ещё могу набедокурить
не волноваться
холодным шагом выйдем на дорожку",Осип Мандельштам
"и разговором утомлен
он с нами должен пить и есть
о спутник вечного романа
я поклонился он ответил
кивком учтивым головы
он все еще проходит мимо
и шляпы круглые поля
среди колосьев спелой ржи
направился к каштанам парка
в тот замок где обедал он
влача остаток власти
читает отходя ко сну
от зноя рыжая сутана
как нынче жарко
богу в старину
в тумане полдня вдоль межи
сияющей тонзуры честь
потом вздохнул
и прятать в светское обличье
и говоря со мной заметил
католиком умрете вы
цицерона на перине
так птицы на своей латыни
храня молчанье и приличье",Осип Мандельштам
"что круг очерченной им красоты
тех раковин в песке поющих
дыханье вещее в стихах моих
животворящего их духа
ты прикасаешься сердец каких
какого достигаешь слуха
не разомкнули для живущих
или пустыннее напева ты",Осип Мандельштам
"различать одинокое множество звёзд
были очи острее точимой косы
по зегзице в зенице и по капле росы
и едва научились они во весь рост",Осип Мандельштам
"иль звука первенца в блистательном собраньи
что льётся вспять ещё ленясь и мерясь
и льётся смолкой сам себе не верясь
он кажется дичился умиранья
крупнозернистого покоя и добра
из ничего из нити из темна
лиясь для ласковой только что снятой маски
но смерти ей тропина не ясна
для укрупненных губ для укрепленной ласки
когда душе и торопкой и робкой
предстанет вдруг событий глубина
то мерой льна то мерой волокна
для пальцев гипсовых не держащих пера
что льётся внутрь в продольный лес смычка
застенчивостью славной новичка
она бежит виющеюся тропкой",Осип Мандельштам
"и склянки с кислотой часы хрипят и бьют
то грузно падало средь пестрого двора
в туманной памяти виденья оживут
пусть в душной комнате где клочья серой ваты
и с отвращением глядит на круг минут
худыми пальцами свивая тонкий жгут
и ставни хлопали но буйная игра
гигантские шаги с которых петли сняты
и тело нежное то плавно подымалось
и лихорадочный больной тоской распятый
гигантов и детей пророческой казалась
живая карусель без музыки вращалась
сжимает свой платок как талисман крылатый
то было в сентябре вертелись флюгера",Осип Мандельштам
"почуяв славу за плечами
когда первосвященник в храме
развеселился наконец
и успокоился как царь
и голубь залетел в алтарь
уверовал в свое блаженство
изведал духа совершенство",Осип Мандельштам
"чёрн и красен жёлт и бел
до чего ты щегловит
не посмотрит улетел декабря
зимний день колючий как мякина
хвостик лодкой перья черножелты
так ли жестк в зрачке твоем
что за воздух у него в надлобье
в обе стороны он в оба смотрит в обе
мой щегол я голову закину
поглядим на мир вдвоем
ниже клюва в краску влит
сознаёшь ли до чего щегол ты",Осип Мандельштам
"тайный ропот мольба о прощеньи
полон музыки
ветром струи уносятся вкось
то так счастливы счастием скромным
осторожный колючий слепой
сердце сжалось как маленький мяч
и сольются в одном ощущеньи
музы и муки
вся жестокость вся кротость на миг
жизни тающей сладостный плач
что упасть на стекло удалось
в цепких лапах у царственной скуки
и отточен их звук тишиной
то как будто подхвачены темным
я люблю непонятный язык
дождик ласковый мелкий и тонкий
капли строгие скупы и звонки",Осип Мандельштам
"якорные пни поваленных дубов звериного и басенного христианства
звартноце близ
эчмиадзина центра духовной и религиозной культуры всех армян
виноградины с голубиное яйцо завитки бараньих рогов
и нахохленные орлы с совиными крыльями еще не оскверненные
рулоны каменного сукна на капителях как товар из языческой разграбленной лавки
не развалины нет но порубка могучего циркульного леса
описываются руины кафедрального собора и дворца каталикоса в",Осип Мандельштам
"и всё растёт вопрос куда они откуда
иуда января
что делать нам с убитостью равнин
народов будущих
ведь то что мы открытостью в них мним
и не ползёт ли медленно по ним
с протяжным голодом их чуда
тот о котором мы во сне кричим
мы сами видим засыпая зрим",Осип Мандельштам
"морская гостья налетела
как листьями
отпрянула и вновь она
смертельнобледная волна
и лодка волнами шурша
смущенных мимо берегов
и проскользнув прошелестела
коснуться берега не смеет
как тень внезапных облаков
огромный парус строго реет",Осип Мандельштам
"снега снега снега на рисовой бумаге
несут полицейскую службу
сытых форелей усатые морды
севане снег в три аршина
огромная гора
мне холодно
вытащил горный рыбак расписные лазурные сани
гора плывет к губам
весь воздух выпила огромная гора
эривани и в
холодно розе в снегу
окарина итальянская глиняная дудочка
её бы приманить какойто окариной
иль дудкой приручить чтоб таял снег во рту
на известковом дне",Осип Мандельштам
"роковая трепещет звезда
в чешуе искалеченных крыл
переборы коленчатой тьмы
ветер нам утешенье принес
как сгустившейся ночи намек
есть в лазури слепой уголок
и в лазури почуяли мы
слюдяной перепончатый лес
и военной грозой потемнел
нижний слой помраченных небес
побежденную твердь
под высокую руку берет
и в блаженные полдни всегда
шестируких летающих тел
ассирийские крылья стрекоз
и с трудом пробиваясь вперед",Осип Мандельштам
"рима ржавые ключи
ни триумфа ни войны
мы хранить осуждены
или римские перуны
или возит кирпичи
солнца дряхлая повозка
гнев народа обманув
и в руках у недоноска
отдыхает острый клюв
о железные доколе
той ораторской трибуны",Осип Мандельштам
"и лепет из опыта пьёт
понять пространства внутренний избыток
жизняночка и умиранка
купается в круглых углах
сыпучих песков геометр
как лёгкая смерть величин
в земной коре юродствуют породы
период без тягостных сносок
и твой бесконечность учебник
о бабочка о мусульманка
с бесчисленным множеством глаз
прийдет выпрямительный вздох
ни развязать нельзя ни посмотреть
с большими усами кусава
ужели безудержность линий
быть может мы
не знавшее люльки дитя
шуберт на воде и
рисунки слагать на стенах
и в бездревесности кружилися листы
и он лишь на собственной тяге
он опыт из лепета лепит
единый во внутренней тьме
голуботвердый глаз проник в ее закон
и вдруг дуговая растяжка
открытые формы чертя
и дугами парусных гонок
и так хорошо мне и тяжко
и как руда из груди рвется стон
недостижимое как это близко
и те кому мы посвящаем опыт
монастыри улиток и створчаток
его иудейских забот
гёте свищущий на вьющейся тропе
и тянется глухой недоразвиток
он так же отнесся к бумаге
в игольчатых чумных бокалах
преодолев затверженность природы
как бы дорогой согнутою в рог
январь февраль
и там где сцепились бирюльки
меня не касается трепет
у маленькой вечности спит
как будто в руку вложена записка
большая вселенная в люльке
ты держишь прилежно в уме
быть может прежде губ уже родился шопот
а то четырех задыханий
и мнимое рву постоянство
задачник огромных корней
иль ящерицы теменной глазок
бывают мечети живые
и я выхожу из пространства
ноябрь июль
когда приближается миг
считали пульс толпы и верили толпе
гамлет мысливший пугливыми шагами
люблю появление ткани
сильнее чем дующий ветр
шестого чувства крохотный придаток
до опыта приобрели черты
и можно из бабочек крапа
играет пространство спросонок
скажи мне чертёжник пустыни
когда после двух или трех
мерцающих ресничек говорок
и на нее немедленно ответь
ребёнок молчанье хранит
май февраль
такая большая сия
сложи свои крылья боюсь
мы пьём наважденье причин
моцарт в птичьем гаме
безлиственный дикий лечебник
и я догадался сейчас
придет выпрямительный вздох
как купол к пустым небесам
в разрезанном саване вся
о флагом развернутый саван
и лепестка и купола залог
и клёна зубчатая лапа
когда уничтожив набросок
читаю один без людей
в запущенный сад величин
ноябрь январь
и самосознанье причин
звучит в бормотаньях моих
зажмурившись держится сам
ушла с головою в бурнус
касаемся крючьями малых",Осип Мандельштам
"я в сердце века путь неясен
а время удаляет цель
и меди нищенскую цвель
и посоха усталый ясень",Осип Мандельштам
"холодная весна
природа своего не узнаёт лица
овчарки на дворе на рубищах заплаты
всё так же хороша рассеянная даль
и тени страшные
такой же серенький кусающийся дым
калитку стерегут не трогая кольца
вчерашней глупостью украшенный миндаль
врангеле такой же виноватый
как был при
деревья почками набухшие на малость
как в туфлях войлочных голодные крестьяне
стоят как пришлые и возбуждает жалость",Осип Мандельштам
"риме родился и он ко мне вернулся
и римской ржавчиной окрасилась долина
сей профиль женственный с коварною горбинкой
державным яблоком катящиеся годы
с веселым ржанием пасутся табуны
топча по осени дубовые листы
да будет в старости печаль моя светла
средь увядания спокойного природы
форума вдали
уносит времени прозрачная стремнина
что густо стелются пустынною тропинкой
цезаря мне август улыбнулся
цезаря прекрасные черты
августа и на краю земли
сухое золото классической весны
капитолия и
мне осень добрая волчицею была",Осип Мандельштам
"спокойно дышат моря груди
да обретут мои уста
первоначальную немоту
и сердце сердца устыдись
но как безумный светел день
она и музыка и слово
с первоосновой жизни слито
и слово в музыку вернись
и пены бледная сирень
ненарушаемая связь
она еще не родилась
и потому всего живого
что от рождения чиста
как кристаллическую ноту
останься пеной
в чернолазоревом сосуде",Осип Мандельштам
"в покоях бережных безбрежных и счастливых
а с шеи каплет ожерелий жир
кость усыпленная завязана узлом
когда он мальчик был и с ним играл павлин
очеловечены колени руки плечи
оберегая сна приливы и отливы
давали молока из розоватых глин
и не жалели кошенили
он мыслит костию и чувствует челом
внутри горы бездействует кумир
и вспомнить силится свой облик человечий
его индийской радугой кормили
он улыбается своим тишайшим ртом",Осип Мандельштам
"зачем петух глашатай новой жизни
на чистом блюде глиняном лежит
снуёт челнок веретено жужжит
и женский плач мешался с пеньем муз
нам только в битвах выпадает жребий
и я люблю обыкновенье пряжи
последний час вигилий городских
и чту обряд той петушиной ночи
когда огонь в акрополе горит
глядели вдаль заплаканные очи
когда в сенях лениво вол жуёт
да будет так прозрачная фигурка
о нашей жизни скудная основа
склонясь над воском девушка глядит
какая нам разлука предстоит
а им дано гадая умереть
кто может знать при слове расставанье
я изучил науку расставанья
смотри навстречу словно пух лебяжий
что нам сулит петушье восклицанье
когда подняв дорожной скорби груз
на городской стене крылами бьёт
делия летит
как беличья распластанная шкурка
не нам гадать о греческом
куда как беден радости язык
и сладок нам лишь узнаванья миг
для женщин воск что для мужчины медь
всё было встарь всё повторится снова
и на заре какойто новой жизни
в простоволосых жалобах ночных
жуют волы и длится ожиданье",Осип Мандельштам
"топили воск мотали шёлк
и в спальню видя в этом толк
турецкому султану
учили попугаев
в пленительных занятьях
что пересиливали срам
уж эти мне говоруны
и нет рассказчика для жён
отъявленные все лгуны
в порочных длинных платьях
что проводили дни как сон
что хаживали вполплеча
богу спьяну
вы помните как бегуны
в камзольчиках зелёных
пускали негодяев
и чумную заразу
бродягифлорентийцы
прислуживали сразу
в сафьяновых сапожках
в своей зелёной вере
молодчиков калёных
наёмные убийцы
увы растаяла свеча
они под звон колоколов
и всевозможным господам
как маки на дорожках
они дарили соколов
по тёмнобархатным холмам
они пестрели по лугам
соревновались в честь весны",Осип Мандельштам
"и отдышавшийся распахнут кругозор
я б удержал её застенчивый рукав
о этот медленный одышливый простор
стремнин осадистых завистник
её круги края и ямы
уж лучше б вынес я песка слоистый нрав
я б слушал под корой текучих древесин
я им пресыщен до отказа
я б с ней сработался на век на миг один
ход кольцеванья волокнистый
на берегах зубчатой
повязку бы на оба глаза",Осип Мандельштам
"давай же с тобой как на плахе
такую ухлопает моль
чернила и крови смеситель
тебе старику и неряхе
имущество в полном порядке
какойнибудь честный предатель
учить щебетать палачей
обязан комуто играть
и столько мучительной злости
некрасова здесь молоток
по трубам внутри батарей
а стены проклятые тонки
проваренный в чистках как соль
и слышно как булькает влага
пора сапогами стучать
московского злого жилья
какойнибудь изобразитель
жены и детей содержатель
и грозное баюшкибаю
давнишнего страха струя
наглей комсомольской ячейки
лягушкой застыл телефон
на улицу просятся вон
и вузовской песни бойчей
колхозному баю пою
и некуда больше бежать
присевших на школьной скамейке
таит в себе каждый намёк
за семьдесят лет начинать
пустая без всяких затей
чесатель колхозного льна
пайковые книги читаю
а я как дурак на гребёнке
и вместо ключа
достоин такого рожна
как будто вколачивал гвозди
квартира тиха как бумага
видавшие виды манатки
пеньковые речи ловлю
ворвётся в халтурные стены",Осип Мандельштам
"гдето на даче потом в лесном переплете шагреневом
ни поволоки искусства ни красок пространства веселого
нет не мигрень но холод пространства бесполого
дальше сквозь стекла цветные сощурясь мучительно вижу я
небо как палица грозное земля словно плешина рыжая
нет не мигрень но подай карандашик ментоловый
и продолжалась она керосиновой мягкою копотью
свист разрываемой марли да рокот гитары карболовой апреля
дальше еще не припомню и дальше как будто оборвано
жизнь начиналась в корыте картавою мокрою шопотью
вдруг разгорелась она почемуто огромным пожаром сиреневым
пахнет немного смолою да кажется тухлою ворванью",Осип Мандельштам
"садятся в крепкое седло
там улыбаются мещанки
с мощами фрейлины седой
казармы парки и дворцы
когда уланы после пьянки
свой коротают век усталый
не сомневаюсь это князь
где однодумыгенералы
выходит офицер кичась
а на деревьях клочья ваты
особняки а не дома
в стеклянном павильоне свита
что возвращается домой
свист паровоза
конечно в царство этикета
и саблю волоча сердито
и возвращается домой
одноэтажные дома
на крик здорово молодцы
внушая тайный страх карета
и грянут здравия раскаты",Осип Мандельштам
